time,Ml,Ml_unc
1566029359,1.372862,0.686422
1566029397,0.998962,0.949522
1566029477,1.148601,0.984281
1566029583,0.687089,0.98055
1566029633,0.394385,0.566355
1566029678,1.117279,0.855018
1566029846,0.596957,1.115832
1566029883,-0.298764,0.916571
1566029995,1.323828,0.96882
1566030068,1.230575,0.707875
1566030114,0.568863,1.236284
1566030159,1.088596,0.979529
1566030329,0.681914,0.883961
1566030345,0.866606,0.72744
1566030392,0.576202,0.993195
1566030420,0.49361,0.797805
1566030461,0.701498,0.96905
1566030544,0.842605,0.961291
1566030878,0.693933,0.896307
1566030979,0.76718,1.015324
1566031057,-0.075806,0.877215
1566031133,1.104666,0.997786
1566031178,0.239531,1.145078
1566031197,0.085118,0.664475
1566031205,0.320588,0.848514
1566031275,0.997907,0.685025
1566031306,0.715177,0.929986
1566031410,1.136698,1.134205
1566031538,0.321551,1.257097
1566031618,0.941247,0.826453
1566031892,0.906452,0.96191
1566031962,-0.259606,0.562626
1566031985,-0.40643,0.708612
1566032036,0.384139,0.967321
1566032070,-0.182488,0.846403
1566032192,-0.020895,1.174858
1566032290,0.190918,0.936263
1566032363,0.142073,1.006227
1566032436,1.489075,1.165305
1566032566,0.687925,0.923552
1566032657,1.336044,0.71878
1566032802,1.085724,0.62865
1566032838,0.213658,0.978531
1566033010,1.317377,0.778409
1566033096,0.313627,0.852017
1566033170,-0.113305,0.73766
1566033188,1.739313,0.910686
1566033358,1.205934,0.94578
1566033377,1.460136,0.576239
1566033425,0.998874,0.902458
1566033452,0.389465,0.863006
1566033528,0.930532,0.891393
1566033582,0.4671,1.442324
1566033650,-0.109227,0.897663
1566033668,1.033414,0.825091
1566033719,0.116658,1.012156
1566033777,0.71272,1.284985
1566033810,0.325405,0.831078
1566033824,-0.075114,0.546678
1566033877,-0.122421,0.636183
1566033894,0.926107,0.880039
1566033916,1.206966,0.761793
1566033942,0.698551,0.791477
1566033983,1.062019,1.215551
1566034041,0.354351,0.979547
1566034123,1.300355,1.024913
1566034203,0.386275,1.05402
1566034284,1.285096,0.636858
1566034489,0.271025,0.949127
1566034600,1.106857,0.735651
1566034665,0.475486,0.978411
1566034690,0.774697,0.974846
1566034716,1.611749,0.97454
1566034757,-0.161929,1.129794
1566034924,0.481507,1.079611
1566035082,0.796225,0.917373
1566035268,1.044264,0.968623
1566035648,0.074984,1.159476
1566035939,0.694069,0.772855
1566035967,1.166331,0.981328
1566035999,0.466611,0.985156
1566036287,-0.011317,0.951493
1566036395,1.176648,1.367101
1566036467,0.912917,0.667458
1566036521,-0.232236,0.893074
1566036545,0.896937,1.146354
1566036561,0.565659,0.866349
1566036655,0.159458,0.768542
1566036978,1.006365,0.892908
1566037222,0.540573,0.603552
1566037228,0.235808,0.984306
1566037245,0.150144,0.56771
1566037287,1.408933,0.868391
1566037373,1.047605,0.8162
1566037437,0.772446,0.865264
1566037510,0.526887,0.843245
1566037747,0.784959,1.023753
1566037810,0.13867,0.571617
1566037886,-0.205203,0.717642
1566037978,0.925852,0.840525
1566038020,0.093091,1.090624
1566038041,0.799911,0.734416
1566038070,0.691817,0.892991
1566038132,1.730342,0.977698
1566038272,0.706901,0.945225
1566038328,-0.298635,1.09707
1566038350,0.397155,1.049704
1566038483,0.707708,0.961576
1566038547,0.5591,0.670257
1566038816,0.684114,0.878521
1566038945,0.353456,1.180586
1566038975,-0.721814,0.72152
1566039048,0.190764,0.763625
1566039137,0.899935,0.837308
1566039155,0.987846,0.521007
1566039187,0.52877,1.27498
1566039224,0.975672,1.036461
1566039232,0.371164,0.588251
1566039281,0.616129,0.764829
1566039414,1.465437,0.968853
1566039475,0.475769,0.898507
1566039503,0.458111,0.806644
1566039527,0.537965,1.095483
1566039534,0.680609,0.729396
1566039635,0.268696,1.046695
1566039697,0.677053,0.89619
1566039725,0.416584,1.02204
1566039849,0.926187,1.050549
1566039879,1.214001,0.88386
1566039973,1.179476,1.166121
1566040051,1.427761,0.82409
1566040108,1.126408,0.84379
1566040209,0.28605,0.735516
1566040359,0.686079,0.930437
1566040381,0.036519,0.649584
1566040408,-0.097149,1.256049
1566040445,0.146333,0.976177
1566040468,0.114163,0.905066
1566040495,1.036835,1.100469
1566040549,0.558701,1.165573
1566040574,0.44188,0.547582
1566040605,0.371713,0.659871
1566040655,0.452055,0.738206
1566040688,0.804134,0.738059
1566040712,-0.434904,0.752543
1566040754,0.695445,1.007628
1566040821,0.460433,0.937008
1566040849,0.874156,0.823439
1566040894,0.277565,0.559176
1566040997,0.783814,0.904395
1566041067,-0.726609,0.757696
1566041093,1.308955,0.776486
1566041488,0.240265,1.146135
1566041576,1.347978,1.133657
1566041734,-0.396033,1.027676
1566041828,0.532009,0.834211
1566041955,0.747454,0.853711
1566042049,-0.415507,0.908747
1566042064,0.55027,0.781595
1566042148,-0.0301,1.037205
1566042174,0.138829,0.77711
1566042374,0.789147,0.951425
1566042451,-0.657726,0.84073
1566042467,1.600122,0.968655
1566042504,-0.193305,0.917728
1566042641,0.227032,0.813607
1566042649,1.328005,0.783491
1566042667,2.281108,0.564871
1566042711,0.904415,0.982606
1566042849,1.150115,0.90106
1566042895,1.080441,0.878846
1566042931,2.833977,0.632564
1566043032,0.366129,0.892633
1566043177,0.974206,0.817449
1566043285,0.918228,1.001272
1566043312,0.673909,0.509389
1566043352,1.232441,0.937872
1566043441,1.041608,0.674607
1566043459,1.338458,0.837156
1566043517,0.561448,1.295931
1566043655,-0.220769,1.056992
1566043720,0.150733,0.943443
1566043800,0.62522,0.611022
1566043825,1.3022,0.756438
1566043886,-0.05545,1.125791
1566043899,0.537098,0.783308
1566043996,1.332373,0.929688
1566044055,0.614198,0.828472
1566044119,1.721499,0.842671
1566044184,1.008483,0.786125
1566044208,0.218718,0.936733
1566044292,0.859684,0.987783
1566044330,1.213309,0.824118
1566044449,-0.033141,0.954327
1566044513,0.922935,0.742649
1566044594,1.281436,0.525299
1566044632,0.934762,0.414486
1566044641,-0.234238,0.762764
1566044711,0.613887,0.865857
1566045025,0.2237,0.881087
1566045106,1.350226,1.013656
1566045115,0.305758,0.270654
1566045185,0.206708,0.930281
1566045209,1.06743,0.812692
1566045260,0.059128,1.167506
1566045294,0.574862,1.187078
1566045359,0.636971,0.841975
1566045419,-0.383532,0.99559
1566045446,1.085215,0.86091
1566045527,0.832949,1.091698
1566045717,0.258609,0.594996
1566045892,0.033426,0.798323
1566045938,0.459268,1.003042
1566045954,0.183205,0.720572
1566046009,1.520361,0.984877
1566046126,0.315102,0.944469
1566046158,0.085051,0.942677
1566046314,1.494821,0.54625
1566046498,-0.322822,0.528401
1566046521,0.700056,0.837361
1566046547,1.191996,0.698384
1566046801,0.343512,0.946967
1566046923,0.612326,0.775329
1566046966,0.479799,0.947802
1566047174,1.440771,0.693188
1566047214,1.413251,0.909176
1566047329,-0.258872,1.240634
1566047531,0.971389,0.946327
1566047567,0.151901,0.705453
1566047624,0.495542,0.834247
1566047748,0.925199,0.937119
1566047804,0.507477,1.020543
1566047838,0.678516,0.976914
1566047884,1.066798,0.704649
1566047938,1.252639,0.596056
1566047984,1.076167,0.56357
1566048017,1.394473,1.044387
1566048139,0.879254,0.777017
1566048312,0.965514,0.856027
1566048405,1.184472,0.843253
1566048504,0.591636,0.895179
1566048599,1.079537,1.118343
1566048608,1.105862,0.977274
1566048687,0.456224,0.966073
1566048751,0.653195,0.658293
1566048800,0.713067,0.940084
1566048842,1.139566,0.676745
1566048917,0.544812,0.771607
1566048984,0.766686,0.951305
1566048994,0.738086,1.013509
1566049069,2.420804,0.64926
1566049186,0.270121,0.85371
1566049265,0.286942,0.946464
1566049328,0.220646,0.673767
1566049343,1.40972,0.873603
1566049353,1.328123,0.866755
1566049484,0.226197,0.859221
1566049553,1.225507,0.909778
1566049593,0.542061,1.008541
1566049630,0.830402,0.777378
1566049645,0.168372,0.781027
1566049665,0.775185,1.314492
1566049896,1.204197,0.71836
1566050095,1.147507,0.85732
1566050180,0.923015,1.126881
1566050214,0.514917,0.696364
1566050244,0.462577,1.025324
1566050296,0.651242,0.852978
1566050324,0.645399,0.993261
1566050335,1.234432,0.793478
1566050351,1.388239,0.957949
1566050522,1.338296,0.792008
1566050548,1.074231,0.978551
1566050873,0.560754,0.809995
1566050918,1.04982,0.981436
1566051034,1.388979,0.986752
1566051114,-0.18127,0.444611
1566051293,0.679175,1.254495
1566051315,2.032104,0.570239
1566051371,0.874381,0.599335
1566051411,0.877418,1.110378
1566051448,0.900797,0.578209
1566051483,0.262979,0.713304
1566051518,1.232583,0.681192
1566051586,0.860657,0.433816
1566051619,0.846327,1.074324
1566051725,0.231808,0.895754
1566051768,0.035455,0.938166
1566051817,0.56606,0.596973
1566051914,-0.313345,1.247501
1566051931,0.443645,1.384279
1566052005,0.58424,0.970627
1566052096,0.206901,0.76712
1566052236,1.223457,0.901226
1566052284,1.031213,0.914277
1566052477,0.100612,1.000856
1566052647,0.207717,1.028625
1566052912,0.078705,1.112744
1566053075,0.640893,1.361599
1566053169,0.682732,0.692298
1566053239,1.59918,0.708643
1566053280,1.786479,0.621578
1566053333,1.095149,0.897523
1566053383,0.786319,0.904625
1566053409,-0.102809,0.758309
1566053529,0.046732,0.747205
1566053607,1.320724,0.846396
1566053686,0.514867,1.148897
1566053797,0.927937,0.770821
1566053928,0.839506,1.026518
1566053970,1.157765,0.658568
1566054128,0.908,0.901723
1566054253,1.083379,0.696215
1566054348,1.014147,0.743277
1566054417,0.93269,0.809146
1566054573,0.806988,1.030092
1566054672,0.77021,0.919389
1566054686,0.750677,1.621901
1566054796,1.083798,0.532848
1566054947,0.216966,1.112219
1566054969,0.005532,0.711433
1566055003,0.219944,1.394705
1566055074,1.47893,0.749459
1566055090,0.94151,0.581367
1566055105,1.638124,0.571217
1566055222,0.656348,1.160002
1566055467,0.900332,0.807444
1566055512,0.746523,0.706782
1566055532,0.518349,0.712428
1566055626,0.795381,0.805497
1566055680,0.227841,1.056477
1566055777,0.321179,0.848204
1566055875,0.704791,0.736917
1566055977,0.884726,1.061636
1566056259,0.448502,1.46109
1566056298,0.780846,0.965267
1566056312,0.77555,0.87725
1566056454,0.520445,0.497741
1566056581,0.603396,0.511542
1566056690,1.644559,0.947559
1566056722,1.51684,0.710494
1566056779,1.054881,0.749671
1566056793,1.533984,0.864883
1566056869,0.319835,0.891624
1566056953,1.164524,0.960536
1566057098,1.083086,0.715252
1566057208,0.982257,0.694007
1566057243,0.850684,1.016861
1566057347,-0.228297,0.558612
1566057433,1.223757,1.056597
1566057454,0.321577,0.83039
1566057590,0.656285,0.943945
1566057613,1.109911,0.794193
1566057738,1.011576,0.852134
1566057854,0.1657,0.682868
1566057905,0.73934,0.913636
1566057964,1.150684,0.628036
1566058079,1.200418,0.732737
1566058293,0.903108,0.661603
1566058338,0.38623,0.735611
1566058362,0.067225,0.987358
1566058474,0.504607,0.842735
1566058514,0.671608,0.935651
1566058926,0.457293,0.767246
1566059147,1.089271,0.882162
1566059177,0.548838,0.985999
1566059259,0.293373,0.883754
1566059289,1.588776,0.72675
1566059474,0.823908,0.99523
1566059707,0.832165,1.005317
1566059890,0.995702,1.108574
1566060057,1.905404,0.514243
1566060081,0.6786,0.961101
1566060131,1.066361,0.83765
1566060164,1.321371,0.886124
1566060170,1.364972,1.229916
1566060217,0.603228,1.014253
1566060332,0.25103,0.955406
1566060382,0.781397,1.102697
1566060462,1.786492,0.655535
1566060656,1.03724,0.9927
1566060674,0.374142,0.573871
1566060755,1.285381,1.019484
1566060796,0.15631,0.774809
1566060846,0.719757,1.038613
1566060907,0.455785,1.069054
1566061134,0.416045,0.777895
1566061244,1.096773,0.926301
1566061313,0.533995,0.705461
1566061525,0.78171,0.956438
1566061543,0.311249,0.828581
1566061627,0.753368,0.879997
1566061739,0.410236,0.802021
1566061860,0.633541,0.65448
1566061994,1.098783,0.938529
1566062040,0.767098,0.689979
1566062122,-0.060242,1.104052
1566062136,1.943457,0.816305
1566062163,0.840474,0.958382
1566062242,0.410405,1.071976
1566062330,0.343475,0.817134
1566062349,1.069979,0.83781
1566062368,1.63747,0.725331
1566062591,0.881616,0.953055
1566062601,0.971878,0.973145
1566062649,2.541413,0.542091
1566062776,0.801974,1.301495
1566062918,1.9533,0.590279
1566062969,0.988268,0.626158
1566063025,0.512906,0.714688
1566063049,0.915621,1.043888
1566063083,0.275239,0.551803
1566063128,1.458487,0.625429
1566063219,0.405931,0.873258
1566063232,0.710098,0.869164
1566063374,1.458931,0.916826
1566063426,1.43545,1.079868
1566063479,0.982625,0.882095
1566063738,1.501646,0.826209
1566063851,0.931345,0.675925
1566063896,0.638257,1.578014
1566063906,0.832285,0.962409
1566063943,1.25069,0.877806
1566064149,0.903792,0.943034
1566064203,0.976147,0.628536
1566064310,0.24825,0.643853
1566064358,0.998366,1.029138
1566064523,0.295972,1.010879
1566064545,0.989161,1.348985
1566064813,0.898273,0.713942
1566065028,0.309413,0.823962
1566065058,1.202966,0.724322
1566065131,0.636503,0.881937
1566065170,1.501614,0.759854
1566065221,0.946884,0.682181
1566065238,0.986148,0.959712
1566065249,1.003747,0.954495
1566065550,1.192271,0.621007
1566065688,0.535927,0.659805
1566065776,0.845011,1.10179
1566065816,1.126506,0.814325
1566066130,0.186882,0.702132
1566066407,1.345371,0.808401
1566066528,1.12352,0.63253
1566066759,0.981802,0.66178
1566066805,0.925224,0.59118
1566067004,0.778964,0.643243
1566067123,0.568405,0.957843
1566067165,1.024182,0.97084
1566067269,0.848858,1.029341
1566067284,0.262533,1.0923
1566067375,0.522415,1.101916
1566067394,0.918642,0.81059
1566067461,0.143376,0.873111
1566067521,0.518118,0.791087
1566067547,0.316893,0.749165
1566067615,0.843566,1.067136
1566067646,1.011723,0.539987
1566067690,0.134649,1.165879
1566067802,0.035753,0.96941
1566067889,0.936603,0.919946
1566068068,0.656523,0.708407
1566068232,1.112314,1.175574
1566068256,0.440373,0.91472
1566068404,0.534625,0.816844
1566068475,0.55165,0.882243
1566068708,1.520947,0.905762
1566068791,1.030613,0.763264
1566068838,0.646021,0.922814
1566068868,0.165722,0.869089
1566068937,0.8748,0.448637
1566069052,0.791085,0.977206
1566069109,1.015472,0.639272
1566069127,0.893416,1.25151
1566069248,0.553973,1.072223
1566069561,0.109017,0.632924
1566069573,0.385917,0.994719
1566069647,0.275864,0.889341
1566069674,0.463931,0.88113
1566069769,0.364522,0.846481
1566069810,-0.098271,0.971897
1566070192,0.257442,0.780407
1566070455,-0.23908,1.067235
1566070492,0.622572,0.785416
1566070503,0.701897,1.139878
1566070546,0.586722,0.656257
1566070578,-1.021126,0.862726
1566070666,0.664136,0.552014
1566070698,1.56435,0.784489
1566070733,0.771081,0.824274
1566070779,0.333847,0.888957
1566070806,0.379805,0.747312
1566070908,1.305566,0.878233
1566070972,1.014634,0.657201
1566071048,1.18987,1.094416
1566071141,1.148418,0.768715
1566071183,1.151252,0.684748
1566071266,0.20194,0.821351
1566071340,0.852934,0.869445
1566071449,0.995877,1.240916
1566071697,0.288183,0.836032
1566071742,0.792342,0.89775
1566071830,0.633236,0.989775
1566071911,0.572946,1.103741
1566071975,0.552142,0.949857
1566072012,0.822091,0.928999
1566072167,1.03528,0.911941
1566072223,0.497608,1.12967
1566072316,0.403264,0.936101
1566072390,0.548984,1.010264
1566072414,0.855067,0.747331
1566072571,1.004311,1.198383
1566072701,0.41523,0.803235
1566072736,0.825572,0.511666
1566072910,-0.234453,1.14515
1566073063,0.577405,1.311145
1566073082,1.169863,0.724014
1566073107,0.062815,0.774443
1566073247,0.29684,0.791316
1566073304,1.616222,0.734085
1566073363,-0.441375,0.780953
1566073410,0.437136,1.094095
1566073525,-0.123201,0.551431
1566073611,1.143564,0.574505
1566073759,0.474834,0.876273
1566073788,0.485405,1.212423
1566073836,0.166337,0.841588
1566073995,0.783757,0.921099
1566074024,1.726916,0.609438
1566074116,0.527904,0.9978
1566074172,1.050038,0.754849
1566074191,0.47622,0.659617
1566074239,1.27616,0.801913
1566074340,0.556437,1.121939
1566074363,1.610261,0.893504
1566074391,1.612528,0.692778
1566074449,0.777013,0.564208
1566074550,0.682211,1.14818
1566074592,0.816584,0.550637
1566074654,1.02725,0.977793
1566074712,1.307053,0.809948
1566074963,0.639568,1.103329
1566075002,0.047435,1.046912
1566075022,-0.561191,0.980028
1566075154,0.830505,0.982926
1566075186,1.015912,0.809498
1566075212,0.335118,0.886694
1566075265,0.576541,0.868164
1566075291,0.911839,0.803796
1566075478,0.816122,0.920666
1566075525,1.420722,0.685507
1566075679,0.302291,0.886427
1566075692,0.35679,0.70008
1566075748,1.485824,0.821719
1566075815,0.702686,0.875817
1566075869,0.203468,1.15386
1566075922,-0.039094,0.833837
1566076000,0.587331,0.700299
1566076168,1.064416,0.785934
1566076335,0.549753,0.993821
1566076387,0.075249,0.768551
1566076482,0.96963,1.034737
1566076598,0.602471,0.619181
1566076762,0.648497,0.743418
1566076801,0.640213,1.401849
1566076833,1.148426,0.929243
1566076856,1.044305,1.227814
1566077091,0.78106,0.660628
1566077159,0.562924,1.476142
1566077233,0.70234,0.858601
1566077347,0.704043,1.239967
1566077411,0.08524,0.977609
1566077432,1.331114,0.595436
1566077546,2.101283,0.750391
1566077596,1.242695,0.994817
1566077795,0.809645,1.008886
1566077863,0.568099,0.529612
1566077912,1.680501,0.811065
1566077987,0.546713,0.620912
1566078051,1.499316,0.760977
